userId,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,lastOnlineTs,lang_count,lang_fr,lang_de,countDetails,flirtstar,hasBirthday,distance,mobile,online,connectedToFacebook,locked,genderLooking,counts_fans,counts_g,isInfluencer,shareProfileEnabled,isfreshman,crypt,isSystemProfile,ISpicture,ISinsta2,ISemoji2,IS_lang_pt_es_en_it,nameN,cityN,locationCityN,locationCitySubN,countryN
54bade8cc56da1234c8b46bf,21,6,2042,132,0,1,0,0,0,1428335589.0,1,1,0,0.0,0,0,78.8,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54bb7ab1c46da125558b4ce6,24,4,2925,145,1,0,0,0,0,1428334335.0,1,0,1,0.19,0,0,77.9,0,1,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Bern,nan,CH
54bb9ee0c46da16c328b4f7a,22,9,3300,172,1,1,1,0,0,1429905505.0,1,0,1,0.65,0,0,366.0,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Julia,Other,Other,nan,DE
54bbbc0c066ea169428b4e39,20,7,4840,282,0,1,0,0,0,1428504521.0,1,0,1,0.27,0,0,145.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Rheinfelden,Baden,DE
54bbca97190ba0bf618b494a,25,12,5205,250,1,0,0,0,1,1429443967.0,1,0,1,0.85,0,0,167.0,1,1,0.0,0.0,M,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Basel,Other,nan,CH
54bc1dfd150ba067358b4641,23,4,3723,91,1,1,1,0,0,1430047750.0,1,0,1,0.85,0,0,181.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,ZÃ¼rich,Other,nan,CH
54bc33101b0ba0da638b45e7,22,2,5488,130,1,1,0,0,0,1430044106.0,1,1,0,0.85,0,0,54.7,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,GenÃ¨ve,Other,nan,CH
54bc3750140ba03f518b49fa,23,2,2214,31,1,1,0,0,1,1430047668.0,1,0,1,0.5,0,0,149.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54bcde4a1a0ba08e358b4ff9,19,18,3962,117,1,0,0,0,1,1430002995.0,1,0,1,0.85,0,0,137.0,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Basel,Basel,nan,CH
54bcf26dc46da1bf058b504a,24,8,6563,276,1,0,0,0,1,1428336373.0,1,0,1,0.77,0,0,312.0,1,1,0.0,0.0,M,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,Other
54bd1713c76da16c538b5026,24,0,18,0,1,1,1,0,0,1428336373.0,1,0,1,0.0,0,0,75.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Other,Other,Other,nan,CH
54bd2651ca6da142898b4ad7,24,4,3079,122,1,1,1,0,0,1429983128.0,1,0,1,1.0,0,0,139.0,1,0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Other,Basel,Other,nan,FR
54bd32a6066ea13d718b46df,22,4,5094,300,0,0,0,0,0,1428335280.0,1,0,1,0.73,0,0,73.8,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Bern,nan,CH
54be0067e86da1266b8b4b9b,22,0,165,3,1,1,0,0,0,1428335958.0,1,0,1,0.19,0,0,407.0,1,1,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Other,Other,Other,nan,DE
54be50c3c86da19d3d8b4943,24,7,3911,91,0,1,0,0,1,1430047903.0,1,0,1,0.73,0,0,149.0,1,1,0.0,0.0,M,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Other,Other,Other,nan,CH
54be602f170ba0d2148b4982,23,9,3930,103,1,1,0,0,1,1430003678.0,1,0,1,0.96,0,0,131.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54be7060c46da1cc488b5044,24,2,351,4,0,1,0,0,0,1430048256.0,1,0,1,0.35,0,0,169.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54be9bd7180ba06f7e8b4de5,23,3,2979,73,1,0,0,0,0,1428506095.0,1,0,1,0.88,0,0,117.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Other,nan,CH
54bfac66e96da1a00b8b47cc,20,7,2812,202,1,0,0,1,1,1429922120.0,1,1,0,0.85,0,0,47.3,1,0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54bfced31b0ba0bb4c8b4ac7,23,1,544,9,1,1,1,1,0,1430161569.0,1,0,1,0.73,0,0,315.0,1,1,0.0,0.0,none,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54bff5bd150ba00b498b45b7,24,13,7943,219,1,0,0,0,0,1430044662.0,3,0,1,0.85,0,0,182.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,CH
54bff772cd6da1c3948b4582,22,9,9651,318,0,0,1,0,1,1430074308.0,1,0,1,0.88,0,0,143.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Sandra,Other,Rheinfelden,nan,DE
54c0013dc56da1eb558b476a,24,5,285,0,1,1,1,0,0,1429559376.0,1,1,0,0.92,0,0,193.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54c019e3cc6da199558b45c8,24,17,7217,719,0,0,0,0,0,1428176011.0,3,0,1,0.42,0,0,140.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Luzern,Luzern,nan,CH
54c022b6cb6da1325b8b496c,22,1,4400,106,1,1,1,0,0,1428791554.0,1,0,1,0.15,0,0,174.0,1,1,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Other,Freiburg im Breisgau,Other,nan,DE
54c10869cb6da1d8218b4a2b,23,6,9931,759,1,0,0,0,0,1428335838.0,1,0,1,0.88,1,0,254.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,AT
54c119c3c56da192318b4aae,19,4,3885,49,1,0,0,0,0,1430016709.0,1,0,0,0.31,0,1,192.0,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,IT
54c12ca21b0ba00b168b4bd8,20,2,2028,48,1,0,0,0,1,1429960212.0,1,0,1,0.88,0,0,168.0,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,ZÃ¼rich,Other,nan,CH
54c17726160ba094328b48e9,23,5,1170,19,0,1,0,0,1,1430043308.0,1,1,0,1.0,0,0,243.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Nancy,Other,nan,FR
54c1a08a140ba00a6e8b4970,22,14,6865,448,1,0,0,0,1,1430045045.0,1,0,1,0.85,0,0,103.0,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54c264e81c0ba0295e8b467c,22,3,928,0,0,0,0,0,0,1428331731.0,1,1,0,0.0,0,0,89.8,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,nan,Other,nan,FR
54c26b67140ba03c068b49e8,20,8,2321,76,1,0,0,0,0,1430047727.0,1,0,0,0.0,0,0,171.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,CH
54c291771b0ba084038b477b,19,4,1163,116,1,1,1,0,1,1428293465.0,1,1,0,0.54,0,0,46.1,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54c2c85bea6da119798b4b9e,19,7,4217,89,0,1,0,0,0,1429772435.0,1,0,1,0.81,0,0,171.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,ZÃ¼rich,Other,nan,CH
54c3a0981b0ba0a36d8b47c6,25,2,4017,157,0,1,0,0,0,1430045050.0,1,1,0,0.0,0,0,169.0,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Lyon,Other,nan,FR
54c3a2bfea6da11f7e8b48f4,24,9,3608,138,1,0,0,0,0,1428504953.0,1,0,1,0.65,0,0,168.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54c3e363ca6da1eb648b4b47,24,1,1064,48,1,1,1,0,0,1428272454.0,1,1,0,0.0,0,0,50.7,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,GenÃ¨ve,GenÃ¨ve,nan,CH
54c3eec4140ba0531f8b45c5,19,5,3861,92,0,1,0,0,0,1429989618.0,1,0,1,0.31,0,0,77.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Bern,nan,CH
54c40044c56da155248b4d60,20,2,1728,81,0,1,0,0,0,1428379040.0,1,1,0,0.0,0,0,49.5,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54c41707c76da1151c8b4626,24,7,5086,108,1,1,0,0,1,1430071117.0,1,0,1,0.77,0,0,145.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54c4c4ef0b6ea141038b4b50,23,1,1068,36,1,1,1,0,0,1430074375.0,1,0,0,0.35,0,0,428.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Frankfurt am Main,Frankfurt,nan,DE
54c4f4fac86da1057a8b4c26,22,11,3683,278,0,0,1,0,1,1429969173.0,1,0,0,0.96,0,0,151.0,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,CH
54c4ff5fc96da1d96f8b4eb6,24,1,1777,83,1,1,1,0,0,1428336833.0,1,0,0,0.62,0,0,343.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Sandra,Other,Other,nan,DE
54c502061b0ba0683c8b4aa8,19,2,2130,73,1,1,1,0,0,1428406936.0,1,1,0,0.62,0,0,31.5,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bulle,Bulle,nan,CH
54c540e11c0ba044708b4ce7,21,9,6624,138,0,1,0,0,1,1429996517.0,1,0,1,0.54,0,0,174.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,ZÃ¼rich,nan,CH
54c54f1e180ba0e3668b4a01,19,6,3960,318,1,1,1,0,0,1428408417.0,2,0,0,0.62,0,0,51.8,0,1,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,Other
54c55b4f190ba05b508b45fc,20,2,727,18,1,1,0,0,0,1430047434.0,1,0,1,0.73,0,0,83.4,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Biel,Biel,nan,CH
54c5811c0b6ea11b948b4851,22,1,1638,59,1,0,0,0,0,1428335833.0,1,0,1,0.58,0,0,326.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c65e48150ba0842c8b4d89,19,5,4048,268,0,0,0,0,0,1428329067.0,1,1,0,0.96,0,0,82.9,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54c668580a6ea1d7208b4c44,19,3,5199,234,0,1,0,0,0,1428336041.0,1,1,0,0.81,0,0,52.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,Other,GenÃ¨ve,GenÃ¨ve,nan,CH
54c6889b066ea1b12c8b4a8d,22,3,1085,32,1,1,0,0,0,1430162026.0,1,1,0,0.85,0,0,162.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Lyon,Lyon,nan,FR
54c6935be86da1777e8b46df,24,12,12272,766,1,1,1,0,1,1428336294.0,1,0,1,0.58,0,0,337.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c69b17180ba0e10b8b47e3,21,5,3981,107,1,1,1,0,0,1429874479.0,1,0,1,0.5,0,0,168.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,ZÃ¼rich,Other,ZH,CH
54c6a2c31c0ba05f338b4cd4,21,9,8544,325,1,1,1,0,0,1430031178.0,1,1,0,0.08,0,0,161.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Other,Lyon,Lyon,nan,FR
54c6a9b5cb6da17f0a8b4810,22,8,1276,67,0,1,0,0,0,1428335829.0,1,0,1,0.85,0,0,339.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c6aad1e66da15e368b4584,22,11,1541,26,0,0,0,0,0,1429991865.0,2,0,1,0.88,0,0,167.0,0,0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,DE
54c6b381e96da100488b494e,24,2,3109,143,1,1,1,0,0,1430073900.0,3,1,1,0.7,0,0,48.0,1,1,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,CH
54c6b3e6150ba0fd3e8b4c30,22,3,3941,127,1,0,0,0,0,1428336667.0,1,0,1,0.5,0,0,234.0,1,1,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c77a8cc86da11b338b45ca,25,0,47,1,0,1,0,0,0,1430162843.0,1,0,1,0.0,0,0,422.0,0,1,0.0,0.0,none,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Other,Frankfurt am Main,Frankfurt,nan,DE
54c7855e150ba0a5058b4a47,19,4,3548,225,1,1,0,0,0,1430058412.0,2,1,0,0.92,0,0,19.8,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,Other,Lausanne,Other,nan,CH
54c7ddd20b6ea1f28e8b4725,21,23,10231,548,1,0,0,0,0,1430041824.0,1,0,1,1.0,0,0,164.0,0,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54c7f76f150ba0c52d8b48d7,26,3,3077,98,1,0,0,0,0,1428335726.0,1,0,1,0.77,0,0,312.0,1,1,0.0,0.0,M,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c8ba50e56da1a82e8b45fd,25,3,2675,148,1,1,1,0,0,1429444416.0,2,0,1,1.0,0,0,492.0,1,1,0.0,0.0,M,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,Other,KÃ¶ln,KÃ¶ln,nan,DE
54c8e509ca6da183588b4715,21,3,803,10,1,1,1,0,0,1428502948.0,1,0,1,0.81,0,0,204.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54c90385c46da1921c8b4cfd,22,4,763,19,0,1,0,0,1,1428336320.0,1,0,1,0.58,0,0,360.0,1,1,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,nan,Other,nan,DE
54c9379ecb6da197958b4674,21,7,1829,75,0,0,1,0,1,1428506446.0,1,0,1,0.88,0,0,86.5,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Cindy,Other,Other,nan,CH
54c941991c0ba0f6828b4cd2,20,4,980,27,1,1,0,0,0,1428495195.0,1,0,1,0.77,0,0,213.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Other,Other,Other,nan,DE
54c95c66180ba0b7228b4574,22,11,1652,59,0,1,1,0,0,1430040913.0,1,1,0,0.69,0,0,65.7,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,La,nan,CH
54c9f3f80a6ea1807b8b4adb,23,1,1400,37,0,0,1,0,0,1428336187.0,1,0,1,0.0,0,0,135.0,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Basel,Basel,nan,CH
54ca0c97066ea16b478b4ab6,23,1,4836,272,1,1,0,0,0,1430053923.0,1,0,0,0.04,0,0,48.9,1,1,0.0,0.0,none,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Bulle,Other,nan,CH
54ca1a2e1c0ba060588b4648,23,3,4209,148,0,1,0,0,0,1430023216.0,1,0,1,0.0,0,0,93.8,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Solothurn,Other,nan,CH
54ca2a95170ba0885e8b48d7,22,6,2237,37,1,0,0,0,0,1430044308.0,1,0,1,0.5,0,0,175.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54ca2f9c076ea1fb4c8b45c7,24,5,6993,279,1,0,0,0,0,1430064774.0,1,0,1,1.0,0,0,225.0,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54ca646f180ba011338b4a5a,19,4,364,13,1,0,0,0,1,1430566081.0,1,1,0,0.92,0,0,244.0,1,0,0.0,0.0,none,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Nancy,Nancy,nan,FR
54ca76961a0ba0152d8b46ef,19,5,5103,95,0,0,0,0,0,1430027434.0,1,0,1,0.77,0,0,161.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54cb2881cc6da1aa588b4586,20,10,5912,129,0,1,0,0,0,1429982106.0,1,1,0,0.92,0,0,164.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Lyon,Lyon,nan,FR
54cb84b1076ea1de298b4cbb,20,5,6640,204,0,0,1,0,0,1428503617.0,1,0,1,0.88,0,0,87.5,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,CH
54cba3dc190ba076618b45e9,23,4,2784,225,0,1,0,0,0,1429438933.0,1,0,0,1.0,0,0,177.0,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,CH
54cbc0761c0ba0b42f8b4650,22,4,1513,41,1,1,0,0,1,1428507047.0,1,0,1,0.62,0,0,159.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54cce4a6c96da1574c8b491c,21,5,1425,73,1,1,1,0,0,1428287464.0,1,1,0,0.96,0,0,1.6,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,nan,Lausanne,nan,FR
54cd19ccc56da190428b466d,23,4,5338,179,1,1,1,0,1,1428504951.0,1,0,1,0.88,0,0,139.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Luzern,nan,DE
54cde2bb1b0ba01a6f8b47aa,19,1,2119,139,0,1,0,0,0,1428320650.0,1,1,0,0.88,0,0,52.7,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Melanie,GenÃ¨ve,GenÃ¨ve,nan,CH
54ce1ccee66da197528b4574,24,3,1353,29,0,0,0,0,0,1430041282.0,1,0,1,0.62,0,0,81.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Other,nan,CH
54ce3a05cb6da1b8828b4691,25,3,1766,38,0,1,0,0,0,1428335728.0,1,0,1,0.5,0,0,173.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,ZÃ¼rich,nan,CH
54ce4278160ba05d178b4711,21,7,3052,143,1,1,1,0,0,1428332346.0,1,0,1,0.08,0,0,76.4,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Other,nan,CH
54ce4888e86da1bc328b487f,21,6,1039,54,1,1,0,0,1,1428810564.0,1,1,0,0.0,0,0,0.7,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Lausanne,Lausanne,nan,CH
54ce8a010b6ea1497d8b497b,21,11,4539,232,1,1,0,0,1,1429206176.0,1,0,1,0.92,0,0,101.0,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Solothurn,Other,nan,CH
54ce9cae066ea15d278b4656,24,4,2599,163,1,1,1,0,1,1430603106.0,2,1,0,0.7,0,0,56.9,0,0,0.0,0.0,nan,,,-1.0,,0.0,0.0,0.0,1,0,0,1,Other,Other,Other,nan,nan
54ceb5c1066ea14f6d8b45b4,25,14,2853,65,1,1,0,0,0,1430002147.0,1,0,0,0.92,0,0,180.0,1,0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,Other,Other,Torino,nan,IT
54cf2c3cc86da14e148b45e6,23,5,2960,132,1,1,0,0,0,1428406181.0,1,0,1,0.42,0,0,74.4,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Bern,nan,CH
54cf2feac96da12a748b459e,22,4,534,13,0,0,1,0,0,1429894798.0,1,1,0,1.0,0,0,181.0,1,0,0.0,0.0,M,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54cf7bdacc6da1978f8b45bc,21,6,4807,209,1,1,0,0,1,1428409948.0,2,0,1,0.58,0,0,80.4,1,1,0.0,0.0,M,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,Other,Other,Other,nan,CH
54cf8dd8c56da100658b45b1,21,6,4174,176,0,1,0,0,0,1428505588.0,1,0,1,0.58,0,0,149.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Luzern,Other,nan,CH
54cf9efccb6da16e688b4781,24,2,2378,214,1,1,0,1,0,1430162676.0,1,0,1,0.73,0,0,403.0,1,1,0.0,0.0,none,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Darmstadt,Darmstadt,nan,DE
54d0c80f150ba0be538b45ae,22,3,3468,280,0,1,1,0,0,1428405698.0,1,1,0,1.0,0,0,8.2,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Lausanne,Other,VD,CH
54d0f32fcd6da119968b4589,20,3,1898,86,0,0,0,0,0,1430041465.0,1,1,0,1.0,0,0,153.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Other,Other,Other,nan,FR
54d1013d170ba0181c8b46cd,19,5,2435,123,0,1,0,0,0,1428362956.0,1,1,0,0.5,0,0,20.9,1,0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Marie,Lausanne,Other,nan,CH
54d128101b0ba05a608b4d77,24,4,2348,110,1,1,0,0,0,1428336097.0,1,0,1,0.54,0,0,320.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,DE
54d132ba066ea1539f8b4c35,19,2,1468,28,1,1,0,0,0,1429884743.0,1,1,0,0.92,0,0,0.0,1,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54d1bd5a170ba037788b482e,22,5,1964,78,0,1,0,0,0,1428335745.0,1,0,1,0.35,0,0,306.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Vanessa,Other,Other,nan,DE
54d215c3e86da1220d8b494d,24,2,3782,147,1,1,0,0,1,1428336375.0,1,0,1,0.35,0,0,129.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Nadine,Biel,Other,nan,CH
54d22921cb6da10f0c8b45a3,21,5,4913,416,1,0,0,0,0,1428505698.0,1,1,0,0.85,0,0,192.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,Other,Other,Le,nan,FR
54d23e2ce76da1975b8b4578,24,4,3828,797,0,0,0,0,0,1428336602.0,1,1,0,0.92,0,0,346.0,1,1,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Other,Other,nan,FR
54d255ad076ea15b1b8b4a21,19,3,3954,212,1,0,0,0,0,1428409308.0,1,0,1,0.19,0,0,76.2,1,1,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Other,Bern,Bern,nan,CH
54d279cb160ba0600f8b456d,20,2,1157,26,1,0,0,0,0,1428325827.0,1,0,1,0.0,0,0,80.6,0,0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,nan,Other,nan,CH
54d27bf7e86da1d0768b4c9f,23,5,2914,56,1,1,1,0,0,1430074290.0,1,0,1,0.85,0,0,430.0,1,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,Other,Frankfurt am Main,Frankfurt,nan,DE
54d31cd10a6ea18c7b8b468b,19,11,6853,384,1,1,1,0,1,1428409808.0,1,0,1,0.27,0,0,81.6,0,1,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,Other,Other,Other,nan,CH
